4897,WA31742TSE,100,m offshore,sighted,1,Esperance,Kelp Beds Beach,NULL,NULL,2015-01-05T15:25,3m,unknown sp.,Public report,possibly a Great White seen in the surf break,122.0251,-33.8539
4898,WA38257TSE,150,m offshore,sighted,1,Dunsborough,Dunsborough,NULL,NULL,2015-01-05T15:21,1.8m,unknown sp.,SLS Lifesavers report,Sighted at Torpedo Rock Tracking South,115.1168,-33.6023
4899,WA78518TSE,20,m offshore,sighted,1,Rockingham,Shoalwater Bay,NULL,NULL,2015-01-05T11:40,1.5m,unknown sp.,Public report,Shark sighted 30 mins ago,115.6906,-32.296
4900,WA58518TSE,100,m offshore,sighted,1,Rockingham,John Point Beach,NULL,NULL,2015-01-05T11:41,2m,tiger,Public report,NULL,115.6921,-32.2572
4901,WA19736TSE,300,m offshore,sighted,1,Perth Metro,Leighton Beach,NULL,NULL,2015-01-05T11:38,1.8m,hammerhead,SLS Lifesavers report,"shark sighted off Sandtracks, tracking S/W",115.7393,-32.0234
4902,WA67147TSE,50,m offshore,sighted,1,Rockingham,Shoalwater Bay,NULL,NULL,2015-01-05T11:04,3.1m,tiger,SLS Lifesavers report,NULL,115.6906,-32.296
4903,WA63652TSE,50,m offshore,sighted,1,Yallingup,Injidup Beach,NULL,NULL,2015-01-05T10:25,2m,unknown sp.,SLS Lifesavers report,50 mtr offshore from South Musslers surf break 500 mtrs sth of Injinup Point,114.9918,-33.6896
4904,WA84221TSE,10,m offshore,sighted,1,Busselton,Forrest-Peppermint Grove Beach,NULL,NULL,2015-01-04T13:53,NULL,unknown sp.,Public report,fin sighted did not believe to be a dolphin,115.4441,-33.5758
4905,WA34334TSE,30,m offshore,sighted,1,Albany,Bald Island,NULL,NULL,2015-01-04T13:31,4m,unknown sp.,Public report,sighted at cheynes beach near the sight of recent shark attack,118.4769,-34.946
4906,WA47455TSE,100,m offshore,sighted,1,Prevelly,Prevelly,NULL,NULL,2015-01-04T11:15,4m,white,Public report,Gallos Surf Spot,114.9787,-33.9841
4907,WA43936TSE,5.4,km offshore,sighted,1,Dunsborough,Bunker Bay Beach,NULL,NULL,2015-01-04T08:20,5m,white,Public report,NULL,115.0435,-33.5364
4908,WA82685TSE,2,km offshore,sighted,1,Geraldton,Town Beach,NULL,2015-01-04T07:57,2015-01-04T06:30,large,unknown sp.,Public report,NULL,115.7172,-32.5124
4909,WA34912TSE,100,m offshore,sighted,1,Yallingup,Injidup Beach,NULL,NULL,2015-01-03T10:47,NULL,white,Fisheries advise,NULL,114.9918,-33.6896
4910,WA79717TSE,100,m offshore,sighted,1,Busselton,Forrest Beach Boat Ramp,NULL,2015-01-02T22:13,2015-01-02T09:30,NULL,unknown sp.,Public report,NULL,115.4544,-33.5651
4911,WA33891TSE,25,m offshore,sighted,1,Albany,Albany,NULL,NULL,2015-01-02T12:51,small,unknown sp.,Public report,at back beach end of Bald Island Road,117.931,-35.0188
4912,WA67786TSE,NULL,NULL,sighted,1,Mandurah,Falcon Bay Beach,NULL,2015-01-02T10:01,2015-01-01T12:20,large,unknown sp.,Public report,refer previous advice location is Falcon Bay not Administration Bay,115.6537,-32.5794
4913,WA21188TSE,NULL,NULL,sighted,1,Mandurah,Administration Bay,NULL,2015-01-02T09:48,2015-01-01T12:20,large,unknown sp.,Public report,close to shore,115.7201,-32.5271
4914,WA71862TSE,20,m offshore,sighted,1,Walpole,Peaceful Bay Beach,3 x,2015-01-02T09:40,2015-01-01T15:30,small,unknown sp.,Public report,NULL,116.9425,-35.0456
4915,WA76163TSE,NULL,NULL,sighted,1,Walpole,Peaceful Bay Beach,NULL,NULL,2015-01-01T18:30,large,white,Public report,30m offshore,116.9298,-35.0412
4916,WA84691TSE,50,m offshore,sighted,1,Yallingup,Rabbit Hill Surfing Spot,NULL,NULL,2015-01-01T11:14,2.5m,unknown sp.,SLS Lifesavers report,NULL,115.0151,-33.6325
4917,WA83232TSE,50,m offshore,sighted,1,Perth Metro,Swanbourne Beach,NULL,NULL,2015-01-01T10:17,medium,unknown sp.,SLS Lifesavers report,tracking north,115.7433,-31.9594
4918,WA38151TSE,300,m offshore,sighted,1,Busselton,Broadwater Boat Ramp,3 x,NULL,2014-12-31T11:59,3m,unknown sp.,SLS Lifesavers report,NULL,115.3011,-33.6466
4919,WA31835TSE,2,m offshore,sighted,1,Perth Metro,Coogee Beach,NULL,NULL,2014-12-31T08:30,3.5m,unknown sp.,Public report,NULL,115.7628,-32.1119
4920,WA82827TSE,50,m offshore,sighted,1,Guilderton,Guilderton Beach,NULL,2014-12-30T15:46,2014-12-30T14:40,2.1m,unknown sp.,Public report,NULL,115.476,-31.3409
4921,WA45212TSE,25,m offshore,sighted,1,Albany,Cheynes Beach (Waychinicup),NULL,NULL,2014-12-29T12:30,4.5m,unknown sp.,Fisheries advise,Beach Closed to Swimming,118.4087,-34.8697
4922,WA28898TSE,15,m offshore,sighted,1,Mandurah,Preston Beach,NULL,NULL,2014-12-30T11:45,2.1m,hammerhead,Public report,heading south,115.6371,-32.8801
4923,WA86238TSE,NULL,NULL,sighted,1,Rottnest Island,Marjorie Bay,NULL,NULL,2014-12-30T11:44,NULL,unknown sp.,SLS Lifesavers report,Sighted by LS9 800m N of Marjorie Bay tracking west,115.464,-32.0141
4924,WA12743TSE,200,m offshore,sighted,1,Gracetown,Cowaramup Bay Beach,NULL,NULL,2014-12-30T10:43,3.1m,unknown sp.,Public report,NULL,114.9753,-33.8537
4925,WA99175TSE,80,m offshore,sighted,1,Perth Metro,Scarborough Beach,NULL,NULL,2014-12-30T10:20,NULL,unknown sp.,SLS Lifesavers report,tracking west,115.7438,-31.8939
4926,WA96549TSE,NULL,NULL,sighted,1,Albany,Cheynes Beach (Waychinicup),NULL,NULL,2014-12-29T12:30,4.5m,unknown sp.,Public report,fatal shark bite incident,118.4021,-34.8802
4927,WA66756TSE,NULL,NULL,sighted,1,Perth Metro,Fish Rocks,NULL,NULL,2014-12-29T14:34,1.5m,unknown sp.,Public report,Tracking South,115.7314,-32.0858
4928,WA61723TSE,100,m offshore,sighted,1,Prevelly,Gnarabup Boat Ramp,NULL,NULL,2014-12-29T13:36,3.1m,unknown sp.,SLS Lifesavers report,NULL,114.9789,-33.9899
4929,WA24899TSE,50,m offshore,sighted,1,Mandurah,Mandora Beach,NULL,2014-12-29T06:01,2014-12-29T05:15,2.5m,unknown sp.,Public report,200m south of mandurah sls club,115.7377,-32.4502
4930,WA82367TSE,100,m offshore,sighted,1,Perth Metro,City Beach,NULL,NULL,2014-12-28T16:18,NULL,unknown sp.,Public report,NULL,115.7433,-31.9361
4931,WA95576TSE,50,m offshore,sighted,1,Perth Metro,Whitford Beach,NULL,2014-12-28T10:40,2014-12-28T09:00,small,unknown sp.,Public report,NULL,115.7216,-31.7932
4932,WA15733TSE,3,m offshore,sighted,1,Dongara,Leander Point,NULL,NULL,2014-12-28T09:02,medium,tiger,Public report,off Grannys Beach,114.9047,-29.2734
4933,WA78411TSE,1,km offshore,sighted,1,Rottnest Island,Parker Point,NULL,2014-12-27T17:50,2014-12-27T13:30,3.5m,white,Public report,NULL,116.7286,-20.632
4934,WA61284TSE,100,m offshore,sighted,1,Yallingup,Smiths Beach,NULL,NULL,2014-12-27T16:06,3m,unknown sp.,SLS Lifesavers report,NULL,115.0069,-33.6504
4935,WA54817TSE,80,m offshore,sighted,1,Perth Metro,City Beach,NULL,NULL,2014-12-27T14:11,3m,unknown sp.,SLS Lifesavers report,Shark 1.5km South of City Beach,115.7433,-31.9361
4936,WA95812TSE,5,km offshore,sighted,1,Perth Metro,Scarborough Beach,NULL,NULL,2014-12-27T13:44,6m,white,Public report,31 55.3s 115 40.016e,115.7438,-31.8939
4937,WA85596TSE,NULL,NULL,sighted,1,Bunbury,Bunbury Beach,NULL,NULL,2014-12-27T12:30,5m,unknown sp.,Public report,Unknown distance offshore but heading into shore,115.6172,-33.357
4938,WA11317TSE,50,m offshore,sighted,1,Broome,Gantheaume Point Beach,NULL,2014-12-26T11:30,2014-12-26T11:00,2m,hammerhead,Public report,NULL,122.1793,-17.9642
4939,WA62765TSE,200,m offshore,sighted,1,Esperance,Kelp Beds Beach,NULL,2014-12-26T10:25,2014-12-26T05:00,2.5m,white,Fisheries advise,NULL,122.0251,-33.8539
4940,WA78543TSE,200,m offshore,sighted,1,Perth Metro,Scarborough Beach,NULL,NULL,2014-12-26T10:24,1.5m,hammerhead,SLS Lifesavers report,NULL,115.7438,-31.8939
4941,WA86814TSE,100,m offshore,sighted,1,Perth Metro,Mettams Pool Beach,NULL,NULL,2014-12-25T13:50,medium,unknown sp.,Public report,Shark sighted by surfers,115.7409,-31.8652
4942,WA44723TSE,300,m offshore,sighted,1,Perth Metro,Waterman Bay Beach,NULL,NULL,2014-12-24T11:51,medium,unknown sp.,SLS Westpac Heli report,tracking north,115.7402,-31.8492
4943,WA93871TSE,NULL,NULL,sighted,1,Perth Metro,Yanchep Beach,NULL,NULL,2014-12-24T11:49,medium,unknown sp.,SLS Lifesavers report,1km south of Yanchep Lagoon,115.6235,-31.5489
4944,WA38633TSE,4,km offshore,sighted,1,Rockingham,Coventry Reef,NULL,2014-12-24T11:20,2014-12-24T07:50,large,white,Public report,west of Coventry Reef,115.6242,-32.3349
4945,WA64726TSE,50,m offshore,sighted,1,Yallingup,Yallingup,NULL,NULL,2014-12-24T11:00,large,unknown sp.,SLS Westpac Heli report,Rocky Point near Bunker Bay,115.0148,-33.6328
4946,WA81356TSE,80,m offshore,sighted,1,Rockingham,Port Kennedy,NULL,NULL,2014-12-24T10:49,small,unknown sp.,SLS Westpac Heli report,1.5m,115.7254,-32.3573
4947,WA38314TSE,NULL,NULL,sighted,1,Perth Metro,Yanchep Beach,NULL,NULL,2014-12-24T10:30,NULL,unknown sp.,Public report,Beach Closed,115.6235,-31.5489
4948,WA54639TSE,150,m offshore,sighted,1,Perth Metro,Scarborough Beach,NULL,NULL,2014-12-23T14:46,1.5m,hammerhead,SLS Lifesavers report,NULL,115.7438,-31.8939
4949,WA19846TSE,100,m offshore,sighted,1,Yallingup,Smiths Beach SLSC,NULL,NULL,2014-12-23T14:23,3m,unknown sp.,SLS Lifesavers report,NULL,115.0107,-33.6504
4950,WA77695TSE,200,m offshore,sighted,1,Dunsborough,Curtis Bay Beach,NULL,NULL,2014-12-23T13:44,2.5m,unknown sp.,Public report,NULL,115.1142,-33.5907
4951,WA39272TSE,500,m offshore,sighted,1,Esperance,Lucky Bay,NULL,NULL,2014-12-23T11:50,2.5m,unknown sp.,Public report,eastern beach of Lucky Bay,122.2283,-34.0028
4952,WA61518TSE,200,m offshore,sighted,1,Bunbury,Binningup Beach,NULL,NULL,2014-12-21T13:51,3.5m,unknown sp.,SLS Lifesavers report,3k south of Binningup tracking North,115.6724,-33.2133
4953,WA36869TSE,50,m offshore,sighted,1,Perth Metro,Brighton Beach,NULL,NULL,2014-12-21T13:00,2.1m,unknown sp.,SLS Lifesavers report,1km south of Brighton Patrol,115.7439,-31.897
4954,WA89298TSE,80,m offshore,sighted,1,Perth Metro,Trigg Island Beach,NULL,NULL,2014-12-21T12:47,3.5m,unknown sp.,SLS Lifesavers report,moving south,115.7402,-31.8742
4955,WA98369TSE,500,m offshore,sighted,1,Perth Metro,Scarborough Beach,NULL,NULL,2014-12-21T08:14,medium,hammerhead,SLS Westpac Heli report,NULL,115.7438,-31.8939
4956,WA12946TSE,500,m offshore,sighted,1,Perth Metro,Floreat Beach,NULL,NULL,2014-12-21T08:13,medium,unknown sp.,SLS Westpac Heli report,moving west,115.7436,-31.9285
4957,WA49973TSE,60,m offshore,sighted,1,Busselton,Abbey Boat Ramp,NULL,NULL,2014-12-20T15:20,2m,unknown sp.,SLS Lifesavers report,Tracking South,115.2563,-33.6475
4958,WA49567TSE,100,m offshore,sighted,1,Yallingup,Injidup Bay,NULL,NULL,2014-12-20T11:40,medium,unknown sp.,SLS Westpac Heli report,NULL,114.9822,-33.6889
4959,WA21171TSE,300,m offshore,sighted,1,Busselton,Abbey Boat Ramp,NULL,NULL,2014-12-20T11:40,medium,unknown sp.,SLS Westpac Heli report,NULL,115.2563,-33.6475
4960,WA32927TSE,600,m offshore,caught & released,3,Rockingham,Warnbro Beach (South),NULL,2014-12-20T12:45,2014-12-20T12:20,2m,tiger,Fisheries advise,near Shark Monitoring Station,115.7329,-32.3361
4961,WA91265TSE,5,m offshore,sighted,1,Perth Metro,Woodman Point Beach,NULL,2014-12-20T11:00,2014-12-19T14:00,2.5m,whaler,Public report,seen by scuba divers,115.7341,-32.139
4962,WA69536TSE,NULL,NULL,sighted,1,Garden Island,5 Fathom Bank,2  x,NULL,2014-12-20T09:47,medium,bronze whaler,Public report,NULL,115.6114,-32.1944
4963,WA23655TSE,1500,m offshore,sighted,1,Rockingham,Warnbro Sound,NULL,NULL,2014-12-20T08:34,medium,unknown sp.,Public report,Near Tub Rock,115.7054,-32.3426
4964,WA46743TSE,50,m offshore,sighted,1,Yallingup,Sugarloaf Rock,NULL,NULL,2014-12-19T15:31,2m,unknown sp.,SLS Lifesavers report,500m north of Sugarloaf Rock,114.9946,-33.5574
4965,WA29463TSE,150,m offshore,sighted,1,Perth Metro,Port Beach,NULL,NULL,2014-12-19T13:16,3.5m,tiger,SLS Lifesavers report,Off SLSC,115.7345,-32.0314
4966,WA63976TSE,NULL,NULL,sighted,1,Broome,Broome Golf Course Beach,2  x,NULL,2014-12-16T06:03,medium,other,Fisheries advise,NULL,122.2158,-17.9859
4967,WA68664TSE,50,m offshore,sighted,1,Perth Metro,Scarborough Beach,NULL,NULL,2014-12-15T08:19,1.5m,tiger,SLS Lifesavers report,NULL,115.7438,-31.8939
4968,WA88973TSE,20,m offshore,sighted,1,Augusta,Augusta Boat Harbour,NULL,NULL,2014-12-15T08:15,2.5m,unknown sp.,Public report,100 mtrs South of the boat harbour tracking East,115.1853,-34.3473
4969,WA18251TSE,500,m offshore,sighted,1,Yallingup,Sugarloaf Rock Beach,NULL,NULL,2014-12-14T10:50,2m,unknown sp.,SLS Lifesavers report,NULL,114.9974,-33.5705
4970,WA29351TSE,500,m offshore,sighted,1,Perth Metro,Pinnaroo Point,NULL,NULL,2014-12-13T11:25,medium,unknown sp.,SLS Westpac Heli report,NULL,115.717,-31.8065
4971,WA42839TSE,NULL,NULL,sighted,1,Broome,Broome Golf Course Beach,NULL,NULL,2014-12-12T10:58,NULL,grey nurse,Fisheries advise,NULL,122.2158,-17.9859
4972,WA47857TSE,20,m offshore,sighted,1,Gracetown,Wilyabrup Beach,NULL,NULL,2014-12-11T14:44,3m,unknown sp.,SLS Lifesavers report,NULL,114.9893,-33.7945
4973,WA22855TSE,20,m offshore,sighted,1,Gracetown,Lefthanders Surfing Spot,NULL,NULL,2014-12-11T14:41,4m,white,SLS Lifesavers report,tracking south,114.9731,-33.8873
4974,WA79218TSE,100,m offshore,sighted,1,Lancelin,Lancelin,NULL,2014-12-11T13:09,2014-12-11T12:15,3.1m,white,Public report,Back Beach,115.3185,-31.0203
4975,WA23334TSE,200,m offshore,sighted,1,Perth Metro,Cottesloe Beach,NULL,NULL,2014-12-11T13:01,2.5m,hammerhead,SLS Lifesavers report,NULL,115.7506,-31.9955
4976,WA66814TSE,500,m offshore,sighted,1,Rottnest Island,Marjorie Bay,NULL,NULL,2014-12-11T11:26,3.5m,hammerhead,Public report,NULL,115.463,-32.0055
4977,WA92695TSE,NULL,NULL,sighted,1,Broome,Broome Golf Course Beach,2  x,NULL,2014-12-11T07:50,NULL,whaler,Fisheries advise,NULL,122.2158,-17.9859
4978,WA61738TSE,50,m offshore,sighted,1,Perth Metro,Scarborough Beach,NULL,NULL,2014-12-11T07:20,medium,unknown sp.,Public report,heading north,115.7438,-31.8939
4979,WA15632TSE,NULL,NULL,tagged & released,2,Broome,Broome Golf Course Beach,2  x,2014-12-11T00:40,2014-12-09T06:59,NULL,unknown sp.,SLS Lifesavers report,NULL,122.2158,-17.9859
4980,WA19873TSE,2,m offshore,tagged & released,2,Broome,Broome Golf Course Beach,2  x,2014-12-11T00:20,2014-12-10T00:40,NULL,unknown sp.,SLS Lifesavers report,NULL,122.2218,-17.9914
4981,WA43675TSE,NULL,NULL,sighted,1,Abrolhos Islands,1 Island,NULL,NULL,2014-12-11T06:55,NULL,unknown sp.,Public report,NULL,113.8836,-28.9086
4982,WA94331TSE,NULL,NULL,sighted,1,Perth Metro,Pinnaroo Point,2  x,2014-12-10T18:58,2014-12-10T16:00,3.1m,unknown sp.,Public report,between pinneroo and little island,115.7278,-31.8061
4983,WA13988TSE,500,m offshore,sighted,1,Perth Metro,Floreat-Scarborough Beach,2  x,NULL,2014-12-10T10:45,1.1m,hammerhead,SLS Lifesavers report,1st shark 1.5m second 1.0m and location south of southern groyne city beach by ls9,115.7444,-31.913
4984,WA93291TSE,20,m offshore,sighted,1,Dunsborough,Castle Rock,NULL,NULL,2014-12-09T13:07,2.5m,unknown sp.,SLS Lifesavers report,South End of Castle Rock,115.1066,-33.5763
4985,WA68782TSE,200,m offshore,sighted,1,Rottnest Island,Ricey Beach,NULL,2014-12-09T08:40,2014-12-09T08:10,3.1m,tiger,Public report,Surfer chased by shark,115.4802,-31.9946
4986,WA48233TSE,200,m offshore,sighted,1,Rottnest Island,Ricey Beach,NULL,2014-12-09T08:40,2014-12-09T08:10,3.1m,tiger,Public report,Sighted by a surfer who was chased by the shark.,115.4802,-31.9946
4987,WA32944TSE,123,m offshore,caught & released,3,Broome,Broome Golf Course Beach,2  x,2014-12-09T08:10,2014-12-09T07:50,NULL,unknown sp.,SLS Lifesavers report,NULL,122.2218,-17.9914
4988,WA59946TSE,NULL,NULL,tagged & released,2,Broome,Broome Golf Course Beach,3 x,NULL,2014-12-09T08:43,5.8m,mako,Fisheries advise,NULL,122.2158,-17.9859
4989,WA12246TSE,NULL,NULL,caught & released,3,Broome,Broome Golf Course Beach,2  x,2014-12-09T07:10,2014-12-09T06:30,medium,other,Fisheries advise,NULL,122.2158,-17.9859
4990,WA52149TSE,12,km offshore,caught & released,3,Broome,Broome Golf Course Beach,3 x,2014-12-08T13:00,2014-12-08T12:40,medium,hammerhead,SLS Lifesavers report,Jimmy Test,122.2218,-17.9914
4991,WA19269TSE,NULL,NULL,sighted,1,Broome,Broome Golf Course Beach,NULL,NULL,2014-12-08T13:16,NULL,unknown sp.,Public report,Jimmy Test,122.2158,-17.9859
4992,WA54149TSE,300,m offshore,sighted,1,Dunsborough,Castle Rock,NULL,2014-12-08T11:50,2014-12-08T10:30,medium,unknown sp.,SLS Lifesavers report,Meelup Beach was closed but now re opened,115.1066,-33.5763
4993,WA83142TSE,NULL,NULL,sighted,1,Broome,Broome Golf Course Beach,3 x,NULL,2014-12-08T10:10,medium,bronze whaler,Fisheries advise,Jimmy Test2,122.2158,-17.9859
4994,WA99745TSE,NULL,NULL,sighted,1,Broome,Broome Golf Course Beach,2  x,NULL,2014-12-08T10:27,medium,unknown sp.,Fisheries advise,Jimmy Test,122.2158,-17.9859
4995,WA77329TSE,NULL,NULL,sighted,1,Broome,Broome Golf Course Beach,NULL,NULL,2014-12-08T08:50,NULL,unknown sp.,Public report,NULL,122.2158,-17.9859
4996,WA44343TSE,100,m offshore,sighted,1,Yallingup,Yallingup,NULL,NULL,2014-12-07T10:46,3m,white,Public report,Outside the Lagoon then 20mtrs off the reef,115.0148,-33.6328
4997,WA94533TSE,200,m offshore,sighted,1,Mandurah,Port Bouvard SLSC,NULL,NULL,2014-12-07T10:10,2.5m,unknown sp.,Public report,NULL,115.6198,-32.6003
4998,WA34423TSE,NULL,NULL,sighted,1,Perth Metro,Scarborough Beach,3 x,NULL,2014-12-07T07:47,NULL,unknown sp.,SLS Lifesavers report,"1 shark 30 mtrs offshore, 1 shark 1.5 mtrs long 100mtrs Sth of Scarborough and last shark 200 mtrs Sth of Scarborough 50 mtrs offshore, beach is closed",115.755,-31.8944
4999,WA62564TSE,50,m offshore,sighted,1,Perth Metro,Yanchep Lagoon Beach,NULL,NULL,2014-12-07T07:36,3m,hammerhead,SLS Lifesavers report,100 South of Yanchep Lagoon,115.6137,-31.5526
5000,WA92745TSE,NULL,NULL,sighted,1,Perth Metro,Scarborough Beach,2  x,NULL,2014-12-07T07:35,NULL,unknown sp.,SLS Lifesavers report,200 mtrs North of Scarborough,115.755,-31.8944
5001,WA35928TSE,50,m offshore,sighted,1,Perth Metro,Floreat Beach,2  x,NULL,2014-12-07T07:34,2m,unknown sp.,SLS Lifesavers report,NULL,115.7436,-31.9285
5002,WA27634TSE,80,m offshore,sighted,1,Lancelin,Lancelin Beach,NULL,2014-12-06T16:49,2014-12-06T14:50,3m,white,Public report,NULL,115.3189,-31.0189
5003,WA63828TSE,11,km offshore,sighted,1,Rockingham,Safety Bay Beach,NULL,2014-12-06T16:40,2014-12-06T09:00,3.5m,white,Public report,NULL,115.7271,-32.3211
5004,WA99312TSE,NULL,NULL,sighted,1,Perth Metro,South Beach,NULL,NULL,2014-12-06T15:00,NULL,unknown sp.,Public report,A fin was sighted,114.9235,-29.297
5005,WA59676TSE,200,m offshore,sighted,1,Mandurah,Port Bouvard SLSC,NULL,NULL,2014-12-06T11:54,3.1m,unknown sp.,SLS Lifesavers report,500m south of the SLSC,115.6198,-32.6003
5006,WA37571TSE,100,m offshore,sighted,1,Busselton,Busselton Jetty,NULL,NULL,2014-12-05T14:49,medium,unknown sp.,Public report,"3 m shark, said to be a white pointer.",115.3431,-33.6355
5007,WA54469TSE,NULL,NULL,tagged & released,2,Broome,Broome Golf Course Beach,2  x,2014-12-04T12:30,2014-12-04T10:10,medium,hammerhead,Fisheries advise,NULL,122.2158,-17.9859
5008,WA42236TSE,NULL,NULL,sighted,1,Yallingup,Rabbit Hill Surfing Spot,NULL,NULL,2014-12-04T11:04,medium,unknown sp.,SLS Westpac Heli report,NULL,115.0276,-33.6341
5009,WA43184TSE,NULL,NULL,sighted,1,Broome,Broome Golf Course Beach,NULL,NULL,2014-12-04T07:55,NULL,unknown sp.,Public report,NULL,122.2158,-17.9859
5010,WA82218TSE,50,m offshore,sighted,1,Dongara,South Beach,NULL,2014-12-03T18:39,2014-12-03T17:50,medium,whaler,Public report,NULL,114.9862,-34.1098
5011,WA43732TSE,100,m offshore,sighted,1,Rockingham,Safety Bay Beach,NULL,NULL,2014-12-03T11:10,large,white,Public report,offshore from Warnbro Beach carpark,115.7271,-32.3211
5012,WA91511TSE,2,m offshore,sighted,1,Hamelin Bay,Minns Ledge,NULL,2014-12-03T10:00,2014-12-03T09:30,4.1m,white,Fisheries advise,"reported by shark fisherman vessel Tracey Lea, to Fisheries. Abalone divers in water",115.0221,-34.3174
5013,WA12355TSE,NULL,NULL,caught & released,3,Broome,Broome Golf Course Beach,NULL,NULL,2014-12-03T10:39,medium,unknown sp.,Fisheries advise,NULL,122.2158,-17.9859
5014,WA18556TSE,NULL,NULL,sighted,1,Broome,Broome Golf Course Beach,NULL,NULL,2014-12-03T10:00,NULL,unknown sp.,Public report,NULL,122.2158,-17.9859
5015,WA89287TSE,NULL,NULL,sighted,1,Broome,Broome Golf Course Beach,NULL,NULL,2014-12-03T09:20,NULL,unknown sp.,Public report,NULL,122.2158,-17.9859
5016,WA99113TSE,100,m offshore,sighted,1,Dongara,South Beach,NULL,2014-12-02T19:00,2014-12-02T17:00,3m,whaler,Public report,Southern end of South Beach,114.9862,-34.1098
5017,WA25744TSE,NULL,NULL,sighted,1,Dongara,South Beach,2  x,2014-12-02T19:00,2014-12-02T17:00,4m,hammerhead,Public report,southern end of South Beach,114.9235,-29.297
5018,WA73693TSE,NULL,NULL,sighted,1,Perth Metro,Scarborough Beach,NULL,NULL,2014-12-02T06:40,2m,unknown sp.,Public report,"A member of the public has reported seeing a shark half way between Scarborough & Floreat beach, distance offshore is unknown",115.755,-31.8944
5019,WA36763TSE,NULL,NULL,sighted,1,Mandurah,Bouvard Reefs,NULL,2014-12-01T16:42,2014-12-01T13:00,NULL,white,Public report,NULL,115.5932,-32.8302
5020,WA53157TSE,50,m offshore,sighted,1,Yallingup,Sugarloaf Rock,NULL,NULL,2014-11-30T15:03,2.5m,unknown sp.,SLS Lifesavers report,NULL,114.9946,-33.5574
5021,WA77527TSE,NULL,NULL,sighted,1,Busselton,Busselton,NULL,NULL,2014-11-30T10:39,1.5m,unknown sp.,SLS Lifesavers report,shark sighted 100m offshore at Port Geographe Bay Marina Busselton,115.3455,-33.6441
5022,WA77683TSE,500,m offshore,sighted,1,Busselton,Forrest Beach Boat Ramp,NULL,NULL,2014-11-30T09:34,NULL,unknown sp.,Public report,location given as Forrest Beach between Capel and Busselton,115.4544,-33.5651
5023,WA94435TSE,10,m offshore,sighted,1,Mandurah,Falcon Bay Beach,NULL,NULL,2014-11-30T06:10,small,unknown sp.,Public report,Shark bumped into surf board,115.6477,-32.5704
5024,WA12771TSE,NULL,NULL,sighted,1,Mandurah,Port Bouvard Bridge,NULL,NULL,2014-11-29T07:45,mediu,unknown sp.,SLS Lifesavers report,"Report received of a person being bitten on the thigh,  SJA otw first aid being provided occured at Pyramids Beach Port Bouvard",115.6398,-32.6055
5025,WA32478TSE,NULL,NULL,sighted,1,Abrolhos Islands,1 Island,NULL,NULL,2014-11-28T08:27,NULL,unknown sp.,Public report,NULL,113.8836,-28.9086
5026,WA27725TSE,2,m offshore,tagged & released,2,Albany,Black Head Beach,NULL,2014-11-28T04:20,2014-11-27T06:43,medium,unknown sp.,SLS Lifesavers report,NULL,117.9136,-35.1267
5027,WA12917TSE,NULL,NULL,sighted,1,Abrolhos Islands,1 Island,NULL,NULL,2014-11-28T06:40,NULL,unknown sp.,Public report,NULL,113.8836,-28.9086
5028,WA93971TSE,2,m offshore,tagged & released,2,Albany,Black Head Beach,2  x,2014-11-28T09:35,2014-11-27T06:34,medium,unknown sp.,Public report,NULL,117.9136,-35.1267
5029,WA37571TSE,2,m offshore,tagged & released,2,Albany,Black Head Beach,2  x,2014-11-27T11:10,2014-11-26T13:43,NULL,unknown sp.,SLS Lifesavers report,NULL,117.9136,-35.1267
5030,WA32415TSE,2,m offshore,sighted,1,Albany,Black Head Beach,2  x,2014-11-27T06:40,2014-11-26T13:42,medium,unknown sp.,SLS Lifesavers report,NULL,117.9136,-35.1267
5031,WA87523TSE,2,m offshore,tagged & released,2,Albany,Black Head Beach,NULL,2014-11-27T05:50,2014-11-26T13:32,medium,unknown sp.,SLS Lifesavers report,NULL,117.9136,-35.1267
5032,WA32762TSE,2,m offshore,sighted,1,Albany,Black Head Beach,NULL,NULL,2014-11-27T12:15,NULL,unknown sp.,Public report,NULL,117.9136,-35.1267
5033,WA52332TSE,NULL,NULL,sighted,1,Guilderton,1 Mile Reefs,NULL,NULL,2014-11-27T11:05,NULL,unknown sp.,Public report,NULL,115.429,-31.2885
5034,WA83452TSE,NULL,NULL,sighted,1,Abrolhos Islands,1 Island,NULL,NULL,2014-11-27T11:04,NULL,unknown sp.,Fisheries advise,NULL,113.8836,-28.9086
5035,WA54693TSE,NULL,NULL,sighted,1,Abrolhos Islands,1 Island,NULL,NULL,2014-11-27T11:03,NULL,unknown sp.,Public report,NULL,113.8836,-28.9086
5036,WA67221TSE,NULL,NULL,sighted,1,Abrolhos Islands,1 Island,NULL,NULL,2014-11-27T09:32,NULL,unknown sp.,Public report,NULL,113.8836,-28.9086
5037,WA35522TSE,NULL,NULL,sighted,1,Albany,Black Head Beach,NULL,NULL,2014-11-27T08:57,medium,unknown sp.,Fisheries advise,NULL,117.918,-35.1161
5038,WA34553TSE,NULL,NULL,sighted,1,Albany,Black Head Beach,NULL,NULL,2014-11-27T08:04,NULL,unknown sp.,Public report,NULL,115.9629,-34.7476
